custom_id,Unnamed: 0,id,subject,text,classificacao,date,retweets,favorites,permalink
faketweetbr_train_155,2475,1.1240241005471128e+18,pele morreu,Gente vcs viram q o Pelé morreu .... mt triste...,fake,2019-05-02 15:53,0,0,https://twitter.com/viteeeera/status/1124024100547112960
faketweetbr_train_156,3388,1.1232483107630408e+18,urca nudismo,"PT, PSOL e PCdoB transformaram Praia Vermelha ( Urca ) em praia de nudismo ? Saiba que esta notícia, além de ser FALSA, não faz sentido! Veja por que lendo este artigo de checagem de fatos: https://www. boatos.org/politica/pt-ps ol-pcdob-praia-vermelha-nudismo.html … pic.twitter.com/loSc1jAAbj",true,2019-04-30 12:30,0,0,https://twitter.com/Arq_MauTavaresS/status/1123248310763040771
faketweetbr_train_157,3389,1.1228103494330532e+18,urca nudismo,"PRAIA VERMELHA, vizinha ao Morro da Urca , virando praia de nudismo ...!!!* A intenção é afrontar os militares, que têm unidades nessa praia, esperando uma represália, para que haja um confronto e então chamar os militares de gorilas truculentos. Tudo orquestrado por PT, Psol PCdoB",fake,2019-04-29 7:30,7,17,https://twitter.com/DrJacobino/status/1122810349433053184
faketweetbr_train_158,3392,1.117824405315285e+18,urca nudismo,"Praia vermelha, vizinha ao Morro da Urca virando praia de nudismo !! A intenção foi afrontar os militares que têm uma unidade na praia Vermelha, esperando uma represália, para que houvesse… https://www. instagram.com/p/BwSFc19hmOr/ ?utm_source=ig_twitter_share&igshid=1p8fevzvyb0gx …",fake,2019-04-15 13:18,0,0,https://twitter.com/almirrr/status/1117824405315284993
faketweetbr_train_159,3398,1.1076598969196788e+18,urca nudismo,Vergonhoso!!! Agora a Praia da Urca é praia de. Nudismo ??? Que ridículo!!*,fake,2019-03-18 12:07,0,0,https://twitter.com/SarinhaSaroca/status/1107659896919678981
faketweetbr_train_160,2,1.1295253770707844e+18,moro estudantes despreparados,"Será que, pra reforçar o discurso polêmico de Bolsonaro, Moro teria dito que manifestações seriam de meia dúzia de estudantes despreparados ""? Não se engane, pois a declaração é FALSA! Entenda por quê: https:// aosfatos.org/noticias/moro- nao-disse-que-manifestacoes-sao-de-meia-duzia-de-estudantes-despreparados/ … #EducaçãoÉCoisaSéria""",true,2019-05-17 20:13,0,0,https://twitter.com/Arq_MauTavaresS/status/1129525377070784518
faketweetbr_train_161,3,1.1295156888700724e+18,moro estudantes despreparados,NO AR. Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’. https:// aosfatos.org/noticias/moro- nao-disse-que-manifestacoes-sao-de-meia-duzia-de-estudantes-despreparados/ … pic.twitter.com/YGuXjAak3N,true,2019-05-17 19:35,25,76,https://twitter.com/aosfatos/status/1129515688870072321
faketweetbr_train_162,4,1.1294606476228484e+18,moro estudantes despreparados,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’. Leia mais em: http:// bit.ly/2HzkiMI via Aos Fatos | Em busca da verdade na política. #fakenão #fakenews #FactCheck #CheckBR #SerMultimidia,true,2019-05-17 15:56,0,0,https://twitter.com/albertogpo/status/1129460647622848512
faketweetbr_train_163,5,1.1294094412065504e+18,moro estudantes despreparados,"Depois de Bolsonaro, Moro também ataca os estudantes . Diz que são “ despreparados “. Olha quem fala...",fake,2019-05-17 12:32,40,172,https://twitter.com/rfalcao13/status/1129409441206550528
faketweetbr_train_164,6,1.1293659272613478e+18,moro estudantes despreparados,"´´Meia dúzia de estudantes despreparados não vão atrapalhar o governo`` É o Moro mostrando sua verdadeira cara. Falso, mentiroso (...meia dúzia??!!), debochado, cegado pelo poder. Mostra que já se adaptou ao ´´estilo`` do patrão. E a que governo e refere? porque não vejo nenhum.",fake,2019-05-17 9:39,0,3,https://twitter.com/jcmigliari/status/1129365927261347843
faketweetbr_train_165,10,1.129063027469357e+18,moro estudantes despreparados,"O Xerife Moro diz que meia dúzia de estudantes despreparados estavam nas manifestações. Despreparado é você mareco de Curitiba que rodou 5 vezes na prova da OAB. Conta aí pra nós Conje""?""",fake,2019-05-16 13:36,0,1,https://twitter.com/Deitos_Geovani/status/1129063027469357056
faketweetbr_train_166,12,1.1289654260446454e+18,moro estudantes despreparados,"Meia dúzia de estudantes despreparados , não vão atrapalhar o governo"" -Sérgio Moro""",fake,2019-05-16 7:08,0,1,https://twitter.com/castrodedeia1/status/1128965426044645376
faketweetbr_train_167,26,1.128721606128427e+18,pinos cocaina ufes,"É MENTIRA que pinos para consumo de crack e cocaína tenham sido encontrados na UFES (trata-se material coletado durante uma ação realizada por uma ONG em um manguezal de Santos, SP): http:// bit.ly/2YyvpMS (via @CienciaNoBrasil )",true,2019-05-15 14:59,0,1,https://twitter.com/gabrielamra/status/1128721606128427010
faketweetbr_train_168,43,1.128483509650305e+18,pinos cocaina ufes,"Mais uma fake news tentando desmoralizar as federais. @uneoficial Aluna da UFES recolhe vários pinos de cocaína usados no campus! "" http://www. e-farsas.com/aluna-da-ufes- recolhe-varios-pinos-de-cocaina-usados-no-campus-sera-verdade.html …""",true,2019-05-14 23:13,0,1,https://twitter.com/vivi11_gui/status/1128483509650305024
faketweetbr_train_169,131,1.1297170462946016e+18,lei maria da penha damares,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha https:// g1.globo.com/fato-ou-fake/n oticia/2019/05/17/e-fake-que-damares-alves-defendeu-revogacao-da-lei-maria-da-penha.ghtml … #fatooufake,true,2019-05-18 8:55,0,0,https://twitter.com/Engracadinha/status/1129717046294601731
faketweetbr_train_170,133,1.1295408745081652e+18,lei maria da penha damares,Só faltaba essa! É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha | Fato ou Fake | G1 https:// g1.globo.com/fato-ou-fake/n oticia/2019/05/17/e-fake-que-damares-alves-defendeu-revogacao-da-lei-maria-da-penha.ghtml …,true,2019-05-17 21:15,0,2,https://twitter.com/Kipkuba/status/1129540874508165120
faketweetbr_train_171,136,1.1294636291226378e+18,lei maria da penha damares,Texto falso afirma que ministra Damares irá revogar a Lei Maria da Penha http:// dlvr.it/R4w4yB pic.twitter.com/iKW4Jcezob,true,2019-05-17 16:08,0,0,https://twitter.com/fabianogomespb/status/1129463629122637825
faketweetbr_train_172,141,1.1293533592433376e+18,lei maria da penha damares,"Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha . O Ministério da Mulher, da Família e dos Direitos Humanos negou que a ministra pretenda acabar com a lei. e disse que Damares a considera uma das melhores do mundo"" pic.twitter.com/C3w26kshOy""",true,2019-05-17 8:49,0,0,https://twitter.com/br_inova/status/1129353359243337728
faketweetbr_train_173,144,1.12932568686968e+18,lei maria da penha damares,"Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha . O Ministério da Mulher, da Família e dos Direitos Humanos negou que a ministra pretenda acabar com a lei. e disse que Damares a considera uma das melhores do mundo"" #UOLCONFERE pic.twitter.com/zty1l9uzy8""",true,2019-05-17 7:00,14,61,https://twitter.com/UOLNoticias/status/1129325686869680128
faketweetbr_train_174,146,1.1291090362328433e+18,lei maria da penha damares,Damares não revogará Lei Maria da Penha nem disse que texto ‘é do diabo’ https:// aosfatos.org/noticias/damar es-nao-revogara-lei-maria-da-penha-nem-disse-que-texto-e-do-diabo/ … #factchecking via @aosfatos,true,2019-05-16 16:39,0,0,https://twitter.com/MaristelaBolso1/status/1129109036232843265
faketweetbr_train_175,166,1.1283675052008858e+18,lei maria da penha damares,"A Damares , ministra dos direitos humanos"" disse q a Lei Maria da Penha é uma lei do diabo porque a Bíblia diz q o varão tem direito de ""corrigir"" sua mulher. O ministro Onix Lorenzoni disse q mulheres preferem armas a Lei Maria da Penha . É isso mesmo? Com a palavra as mulheres.""",fake,2019-05-14 15:32,5,9,https://twitter.com/LuceniltonM/status/1128367505200885761
faketweetbr_train_176,296,1.0015523367524024e+18,ponte rio niteroi rachadura,"kkk.. o pessoal problematizando a suposta  rachadura "" da ponte rio niteroi que na vdd eh uma folga existente justamente p que nao ocorra um acidente caso o concreto e o aço sofram algum tipo de expansão/dilatação""",true,2018-05-29 16:54,1,21,https://twitter.com/idkvasconcellos/status/1001552336752402433
faketweetbr_train_177,307,6.646044754038456e+17,ponte rio niteroi rachadura,GALERA >>>> Quem puder divulgar... a Ponte Rio Niterói apresenta uma tremenda rachadura ... alguém precisa tomar... http:// fb.me/4hhyscWrc,fake,2015-11-11 21:43,0,0,https://twitter.com/jocabeleireiro/status/664604475403845632
faketweetbr_train_178,310,6.1866457683021e+17,ponte rio niteroi rachadura,Rachadura na ponte rio niterói isso pode ser o início de uma grande tragédia. Passe isso adiante http:// fb.me/7uK9aAXSH,fake,2015-07-08 3:15,0,0,https://twitter.com/Gleisondropship/status/618664576830210048
faketweetbr_train_179,327,4.763792839762248e+17,ponte rio niteroi rachadura,"Gente ajude antes q aconteça um grande acidente!!! Uma grande rachadura na ponte rio niteroi , isso e a vontade... http:// fb.me/19RZI4Bto",fake,2014-06-10 12:04,0,0,https://twitter.com/Charlesblackout/status/476379283976224768
faketweetbr_train_180,331,4.5445751671463526e+17,ponte rio niteroi rachadura,A Ponte rio niterói tem uma rachadura sinistra,fake,2014-04-11 0:14,0,1,https://twitter.com/JackPellenz/status/454457516714635264
faketweetbr_train_181,332,4.5428318579143885e+17,ponte rio niteroi rachadura,Atenção!!! Rachadura enorme em ponte Rio Niterói ? https://www. facebook.com/tvrevolta/phot os/pb.169983389731783.-2207520000.1397141783./714343135295803/?type=3&theater … … @SergioCabralRJ @eduardopaes_ Isto é sério? #ForaDilma #ForaPT,fake,2014-04-10 12:42,0,0,https://twitter.com/PrSalomaoCarval/status/454283185791438848
faketweetbr_train_182,339,4.5395449802602086e+17,ponte rio niteroi rachadura,Não é rachadura . É uma junta de dilatação da ponte rio niteroi,true,2014-04-09 14:56,0,0,https://twitter.com/nicsonolivier12/status/453954498026020864
faketweetbr_train_183,5,1.1127197702253812e+18,lula forbes," LULA FOI INDICADO PELA REVISTA FORBES COMO O MAIOR LADRÃO DO MUNDO"" @AndreiaSadi @depjorgesolla @BohnGass @CarlosZarattini @HenriqueFontana @senadorhumberto @gleisi @alefrotabrasil @kimpkat @ptbrasil @PTnoSenado @DepMarcoMaia @brasil247 @cartacapital @ManuelaDavila @VEJA @UOL pic.twitter.com/m9zoZYo9lI""",fake,2019-04-01 11:14,0,0,https://twitter.com/AontonioMarco/status/1112719770225381376
faketweetbr_train_184,41,1.1050111384027054e+18,aranto câncer,"#Câncer tem #CURA - planta ( #ARANTO ) Só morre de câncer quem não tem conhecimento. E nem conhece a planta ARANTO . Vejam isso meus irmãos.. vamos propagar esse vídeo para todos .. amém ?? Talvez você conheça alguém , ou... https://www. facebook.com/ronybar/posts/ 10155785416296205 …",fake,2019-03-11 4:42,0,0,https://twitter.com/RonyBar/status/1105011138402705408
faketweetbr_train_185,181,1.1163172692007116e+18,dilma beleza 73,#Verificamos : É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza https:// br.yahoo.com/noticias/verif icamos-e-falso-que-dilma-rousseff-gastou-r-73-milhoes-em-salao-de-beleza-192425468.html …,true,2019-04-11 9:29,0,0,https://twitter.com/SolracGo/status/1116317269200711681
faketweetbr_train_186,183,1.1135207762406196e+18,israel helicopteros,#Verificamos : É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares http:// bit.ly/2OHp51N Via Agência Lupa #fakenão #fakenews #FactCheck #CheckBR #SerMultimídia,true,2019-04-03 16:16,0,0,https://twitter.com/albertogpo/status/1113520776240619520
faketweetbr_train_187,199,1.1113050572601792e+18,marielle assassino pt,"#sbtbrasil Depois que foi descoberto que o assassino de Marielle era do PT , parece que finalmente ela morreu Ninguém fala mais.",fake,2019-03-28 13:32,0,0,https://twitter.com/ivam_pinheiro/status/1111305057260179456
faketweetbr_train_188,221,1.1105699542801612e+18,aranto câncer,"- Inês, mulher! Cê conhece essa planta aqui? - E aranto ou algo assim o nome, né? - Isso! Cura até câncer , menina! eu tô rindo, mas fico preocupada com essa velharada acreditando que uma planta cura o câncer .",true,2019-03-26 12:51,0,1,https://twitter.com/detoneys/status/1110569954280161280
faketweetbr_train_189,230,1.0178217442693324e+18,aranto câncer,"01 - Câncer tem CURA - planta ( ARANTO ) Só morre de câncer quem não tem conhecimento. E nem conhece a planta ARANTO . Vejam isso meus irmãos.. vamos propagar esse vídeo para todos .. amém ?? Talvez você conheça alguém, ou... https://www. facebook.com/abrocha1/posts /1687850284646027 …",fake,2018-07-13 14:23,0,0,https://twitter.com/tambatur/status/1017821744269332482
faketweetbr_train_190,269,1.1132015941857852e+18,israel helicopteros,"15 destes doados ao povo brasileiro, todos ficamos felizes, menos a esquerda nojenta. Aqueles que abençoam Israel tem a benção Eterno! Helicópteros AH-64 Apache Agora sim! https:// youtu.be/NsBU_xu_e_U via @YouTube",fake,2019-04-02 19:08,1,2,https://twitter.com/masoares44/status/1113201594185785351
faketweetbr_train_191,341,29311318769.0,dilma beleza 73,"73 ,07% das urnas apuradas: Dilma 53,16%, Serra 46,84%. Apertado, mas tá beleza . #Eleições",true,2010-10-31 18:18,0,0,https://twitter.com/airisacco/status/29311318769
faketweetbr_train_192,342,1.1066263924295968e+18,dilma beleza 73,73 milhões no salão de beleza e a Dilma não ficou bonita...,fake,2019-03-15 15:41,0,2,https://twitter.com/HelenaOliver181/status/1106626392429596672
faketweetbr_train_193,391,1.028889625513939e+18,aranto câncer,"@boninho pesquise sobre uma planta chamada Aveloz ou também Aranto , são plantas que trouxeram cura do câncer para pessoas em fase terminal inclusive. A Ana pode tomar paralelo ao tratamento..Abraço",fake,2018-08-13 3:22,0,1,https://twitter.com/Bonamente2010/status/1028889625513938944
faketweetbr_train_194,406,1.1163811521038828e+18,marina silva radares,@jairbolsonaro fiquei sabendo que você havia cancelado os 8 mil radares ... E a Marina Silva foi a justiça e consegui liberar! Como vai fazer a relação disso? Tá absurdo está acontecendo assim,fake,2019-04-11 13:43,0,0,https://twitter.com/ludson_martins/status/1116381152103882755
faketweetbr_train_195,414,1.1134259713638972e+18,israel helicopteros,@sbtjornalismo mostra os helicópteros que o presidente Bolsonaro conseguiu do primeiro ministro de Israel para trazer ao Brasil para combater o crime nas favelas..,fake,2019-04-03 10:00,0,0,https://twitter.com/JooViit53004360/status/1113425971363897344
faketweetbr_train_196,422,1.1070439948512664e+18,dilma beleza 73,"A Dilma gastou 73 milhões com um salão de beleza . Era para ela ficar parecida com a presidente da Croácia, no mínimo. https:// twitter.com/republica_ctba /status/1106714033783222272 …",fake,2019-03-16 19:20,0,0,https://twitter.com/AlexandreCSilv8/status/1107043994851266561
faketweetbr_train_197,424,1.09510948559983e+18,lula forbes,A Forbes elegeu Dilma uma das mulheres mais poderosas do mundo e estampou a cara dela na capa. Não se iludam. Lula também já foi capa dessa revista.,true,2019-02-11 20:57,0,3,https://twitter.com/TatiSant_Anna/status/1095109485599830016
faketweetbr_train_198,433,1.0605877647381135e+18,lula forbes,"A conceituada revista Forbes trouxe à tona esse tema, reputando a Lula a posse de uma fortuna pessoal estimada em mais de R$ 2 bilhões de dólares.... https:// gazetapolitica.com/2018/01/28/rev ista-forbes-revela-fortuna-bilionaria-de-lula-um-dos-mais-ricos-do-mundo/ …",fake,2018-11-08 14:40,0,0,https://twitter.com/Canabarroz/status/1060587764738113536
faketweetbr_train_199,443,1.0699949899235164e+18,lula forbes,A fortuna de Lula de acordo com a Forbes ! https:// correntesdaescravidao.blogspot.com/2018/12/a-fort una-de-lula-de-acordo-com-forbes.html …,true,2018-12-04 13:40,0,0,https://twitter.com/edsonreis51/status/1069994989923516416
faketweetbr_train_200,445,1.1139045270805912e+18,lula forbes,"A informação é FALSA. O nome do ex-presidente @LulaOficial não está no ranking dos mais ricos do mundo elaborado pela revista Forbes em 2006. Naquele ano, 16 brasileiros figuraram na lista de bilionários, mas Lula não foi um deles. Confira em: http:// bit.ly/2UwvC4C . pic.twitter.com/W1KT6vUhLQ",true,2019-04-04 17:41,29,74,https://twitter.com/agencialupa/status/1113904527080591360
faketweetbr_train_201,484,1.1078295015081082e+18,aranto câncer,ARANTO planta q cura câncer . Vejam este vídeo. https://www. facebook.com/10000046722373 8/posts/3089104594448418/ …,fake,2019-03-18 23:21,0,0,https://twitter.com/KlaudinhaKakau/status/1107829501508108289
faketweetbr_train_202,489,1.1177420740555488e+18,israel helicopteros,"Acabei de compartilhar um conteúdo no Facebook que dizia que Israel havia do lado 15 helicópteros para as forças armadas brasileiras... Tomei na tarraqueta. É isso que dá compartilhar conteúdo pela emoção, não verifiquei nem sequer a fonte, logo eu que não caio em fake news...",true,2019-04-15 7:50,0,0,https://twitter.com/SidMendes3/status/1117742074055548929
faketweetbr_train_203,626,1.1098271581077135e+18,marielle assassino pt,"Alguém já percebeu que a Globo e a esquerda pararam de falar tanto na Marielle ? O motivo? Ah, descobriram que o assassino e o mandante são de um partido puxadinho do PT . Que coisa, não? Parece que para eles a Marielle , finalmente, morreu!",fake,2019-03-24 11:39,1,0,https://twitter.com/rezendeelielson/status/1109827158107713541
faketweetbr_train_204,666,1.0653811141041644e+18,aranto câncer,Aprenda a fazer o suco de ARANTO da maneira correta para a CURA do câncer . Créditos ao Canal do Lula de Marcos Moura no YouTube https://www. facebook.com/laercio.santos demelo/posts/1998056680262432 …,fake,2018-11-21 20:07,0,0,https://twitter.com/laerciosantos18/status/1065381114104164352
faketweetbr_train_205,669,1.111058252182229e+18,marielle assassino pt,"Após o surgimento da suspeita de que o assassino de Marielle era do PT , parece que finalmente ela morreu. Ninguém fala mais.",fake,2019-03-27 21:11,0,1,https://twitter.com/narryvan/status/1111058252182228995
faketweetbr_train_206,678,7.78001193272537e+17,aranto câncer,"Aranto / Além de atuar no tratamento de câncer , ela é ótima para curar doenças da pele, lesões, feridas... http:// fb.me/4kwx48FZQ",fake,2016-09-19 19:41,0,0,https://twitter.com/COLOSSALCOLOSSA/status/778001193272537088
faketweetbr_train_207,690,1.1016620367805684e+18,aranto câncer,Aranto a planta usada para combater sérios problemas de saúde principalmente o câncer http:// gilmoreira.com/index.php/2019 /03/01/aranto-a-planta-usada-para-combater-serios-problemas-de-saude-principalmente-o-cancer/ …,fake,2019-03-01 22:54,0,0,https://twitter.com/gcruzmoreira/status/1101662036780568576
faketweetbr_train_208,696,9.490168403527884e+17,aranto câncer,"Aranto cura o câncer e muitas outras doenças, dizem as pesquisas! #TopbuzzBrasil http://www. topbuzz.com/article/i65048 43243702714890?impr_id=6507297237918304522&gid=6504843243702714890&user_id=6437966540242420746&app_id=1116&c=tw&language=pt …",fake,2018-01-04 17:37,0,0,https://twitter.com/Deniterencio/status/949016840352788480
faketweetbr_train_209,708,1.093135959443542e+18,aranto câncer,"Aranto indicado para o tratamento contra o câncer , o aranto também serve para curar doenças de pele, lesões, feridas, gangrenas e hemorragias. ... Devido ao seu efeito sedativo, diz-se ainda que o aranto ajuda a tratar problemas psicológicos, como por exemplo a esquizofrenia. pic.twitter.com/QNu0TTxu0V",fake,2019-02-06 10:14,0,1,https://twitter.com/amaro_gledson/status/1093135959443542016
faketweetbr_train_210,743,1.1060111175397376e+18,marielle assassino pt,Assassino da Marielle é apoiador do Lula e PT . pic.twitter.com/vJJasWeUwU,fake,2019-03-13 22:56,0,0,https://twitter.com/DanielZ06653228/status/1106011117539737606
faketweetbr_train_211,777,1.120104715595989e+18,marina silva radares,BICHO OLHA O NÍVEL DA FAKE NEWS É falso que Marina Silva entrou na Justiça para garantir a instalação de 8 mil radares https:// piaui.folha.uol.com.br/lupa/2019/04/1 7/verificamos-marina-radares/ …,true,2019-04-21 20:19,12,50,https://twitter.com/JenioQuadros/status/1120104715595988994
faketweetbr_train_212,778,1.1058613976138136e+18,marielle assassino pt,BOA TARDE ! #BolsonaroTemRazão Olha aí a camisa do assassino da Marielle . Eleitor do PT e do Lula. Dizer mais o que.... https://www. facebook.com/antoniogoncalv eslages.lages/posts/2123281837787886 …,fake,2019-03-13 13:01,0,0,https://twitter.com/AntnioLa/status/1105861397613813761
faketweetbr_train_213,824,1.1133719921058488e+18,israel helicopteros,"Bradil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado. Assim vai surgindo um novo… https://www. instagram.com/luizamerico21/ p/Bvyc0zwBCPxiVp3BXMHosGcIJpdBMuL7dmSK000/?utm_source=ig_twitter_share&igshid=dcmin1kh6czv …",fake,2019-04-03 6:25,0,0,https://twitter.com/LuizAmericoBR/status/1113371992105848832
faketweetbr_train_214,826,1.1133807575343308e+18,israel helicopteros,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.. Fruto de um novo Brasil.. https://www. facebook.com/1650742130/pos ts/10211077661571366/ …",fake,2019-04-03 7:00,4,5,https://twitter.com/Real_Xandao/status/1113380757534330880
faketweetbr_train_215,828,1.1136700911812526e+18,israel helicopteros,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.. Vagabundo não tem vez !!!",fake,2019-04-04 2:10,0,1,https://twitter.com/sergiosouzabsb/status/1113670091181252608
faketweetbr_train_216,851,4.491905868187648e+17,dilma beleza 73,"CPI da Petrobrás e queda de popularidade da DILMA causam isso. Veja q beleza : PETR3+5, 73 %; PETR4+5,69%; BB+6,39%; ELET3+10,53% e ELET6+5,76%",true,2014-03-27 11:25,0,0,https://twitter.com/garimpodeacoes/status/449190586818764800
faketweetbr_train_217,866,9.57457626320818e+17,lula forbes,Caraca Acreditem . Forbes : Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares!,fake,2018-01-28 0:37,0,0,https://twitter.com/fyatti1/status/957457626320818176
faketweetbr_train_218,872,1.06566707492676e+18,lula forbes,"Chame-o do que você é! Quem é o fascista??? Lula na forbes com um dos mais ricos do mundo, sua fortuna ultrapassa a sigla dos BILHÕES DE DÓLARES! https:// gazetapolitica.com/2018/01/28/rev ista-forbes-revela-fortuna-bilionaria-de-lula-um-dos-mais-ricos-do-mundo/?fbclid=IwAR3J-2cG0n1cdx_8tZQHPXHE2d_PbsrqLJf3MJDVRck5rRQqVBiOAbV6h-o …",fake,2018-11-22 15:03,0,0,https://twitter.com/ahocosta/status/1065667074926759937
faketweetbr_train_219,928,1.109875541195264e+18,lula forbes,"Coxinha merece estudo. Ele espalha que Lula e seus filhos são milionários, a gente pergunta onde ele viu isso e ele diz que foi capa da Forbes . Então a gente mostrou que a capa era falsa mas eles continuaram... https://www. facebook.com/miriam.moraes. 05/posts/2432270856783539 …",true,2019-03-24 14:52,4,4,https://twitter.com/MiriamMMorais20/status/1109875541195264000
faketweetbr_train_220,951,1.1186672307560776e+18,israel helicopteros,DIZEM QUE ISRAEL DOOU 15 HELICÓPTEROS PRA O BRASIL DURANTE A VISITA DE BOLSONARO A ISRAEL . Mentiras descabidas. https://www. boatos.org/brasil/israel- doou-helicopteros-guerra-brasil.html … .,true,2019-04-17 21:07,0,0,https://twitter.com/jocelio_sales/status/1118667230756077573
faketweetbr_train_221,957,9.625198837696224e+17,lula forbes,"De acordo com a metodologia da FORBES , existem alguns bilionários que são políticos, Lula não é um dos... https:// fb.me/3yE8cTVAt",true,2018-02-10 23:53,0,0,https://twitter.com/siamarr/status/962519883769622529
faketweetbr_train_222,1012,1.1070610976207994e+18,marielle assassino pt,E agora PTralhas? O assassino de Marielle é membro da organização criminosa PT e ainda usa camisa com a foto do líder criminoso preso. #CHUPAPTralhas,fake,2019-03-16 20:28,0,0,https://twitter.com/GiovaniCamargo0/status/1107061097620799489
faketweetbr_train_223,1035,1.1131610703850044e+18,israel helicopteros,"ENQUANTO CUBA, VENEZUELA, ENTRE OUTROS NOS DÃO CALOTE, ISRAEL NOS DA HELICÓPTEROS ! #DIGANÃOAJUMENTISSE",fake,2019-04-02 16:27,0,0,https://twitter.com/nildoracine/status/1113161070385004545
faketweetbr_train_224,1157,1.1083235453550428e+18,dilma beleza 73,"Enquanto isto um salão de beleza que @dilmabr frequentava recebeu a bagatela de 73 milhões de reais , esta mesma Coaf não divulgou nada",fake,2019-03-20 8:04,0,0,https://twitter.com/Edson_inovee/status/1108323545355042819
faketweetbr_train_225,1188,1.1138200010546584e+18,aranto câncer,Esta planta cura vários tipos de câncer Hoje vamos falar sobre uma planta chamada Aranto (Kalanchoe daigremontiana) também conhecida como flor da fortuna. Nativa de Madagascar e introduzida no Brasil pelos... https:// business.facebook.com/mensagensana/p osts/2378001202429095 …,fake,2019-04-04 12:05,0,0,https://twitter.com/anafahd2013_de/status/1113820001054658563
faketweetbr_train_226,1209,1.1092076143893996e+18,lula forbes,"Eu creio que o PT roubou mais em menos tempo , em 8 anos Lula fez o pé de meia bilionário (somando a fortuna da família passa de 4 bilhões , Revista Forbes )",fake,2019-03-22 18:37,0,0,https://twitter.com/Tom_brz/status/1109207614389399552
faketweetbr_train_227,1211,1.1033254282012796e+18,lula forbes,Eu gostaria de saber é como o Lula figura na revista Forbes com uma fortuna em torno de 2 bilhões de reais ? Será que foi herança da Marisa Letícia também ?,fake,2019-03-06 13:04,0,0,https://twitter.com/copjoao/status/1103325428201279491
faketweetbr_train_228,1234,1.0805260762904984e+18,aranto câncer,Existem dois chás que auxiliam na cura do câncer : Aranto e Graviola. Peça para ele tomar!,fake,2019-01-02 15:07,0,0,https://twitter.com/rhrabelo/status/1080526076290498560
faketweetbr_train_229,1279,1.1221340009974784e+18,aranto câncer,"Folhas de aranto são aliadas contra o câncer – Aranto planta que cura câncer . Originário da ilha de Madagascar, na África, o aranto foi trazido para a América pelos escravos que, já naquela época, sabiam dos seus benefícios. http:// videosnoyoutube.sharedalink.me/v2bmP",fake,2019-04-27 10:42,0,0,https://twitter.com/jancarle/status/1122134000997478401
faketweetbr_train_230,1289,9.574577376418734e+17,lula forbes,Forbes : Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares! https:// fb.me/8mifnmIsI,fake,2018-01-28 0:38,0,0,https://twitter.com/fyatti1/status/957457737641873409
faketweetbr_train_231,1418,1.1080543130106756e+18,dilma beleza 73,Governo DILMA / TEMER pagou R$ 73 milhões a salão de beleza no agreste de Pernambuco https://www. ricardoantunes.com.br/noticias/2297/ governo-pagou-r-73-milhoes-a-salao-de-beleza-no-agreste-de-pernambuco …,fake,2019-03-19 14:15,2,3,https://twitter.com/Ca_Moredi/status/1108054313010675712
faketweetbr_train_232,1420,1.1131778158585076e+18,israel helicopteros,Governo israelense faz doação de 15 Helicópteros AH-64 para o Brasil durante visita de Bolsonaro à Israel . https://www. facebook.com/paulo.costa.52 03/videos/1853082438130949/ …,fake,2019-04-02 17:34,0,0,https://twitter.com/paulocncosta/status/1113177815858507776
faketweetbr_train_233,1485,1.107086961397977e+18,dilma beleza 73,"Herança petista: Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia, gastança com dinheiro público envolvendo contratos milionários com o salão de beleza iniciou na era Dilma Rousseff.Todos os Direitos Reservados para República de Curitiba. http:// republicadecuritiba.net/2019/03/15/her anca-petista-salao-de-beleza-recebeu-r-73-milhoes-por-servicos-de-tecnologia/ …",fake,2019-03-16 22:11,3,6,https://twitter.com/Lope2Josue/status/1107086961397977089
faketweetbr_train_234,1705,1.1157106322911108e+18,israel helicopteros,"Israel doa 15 helicópteros AH 64 para o Brasil... Esse helicóptero é considerado o mais poderoso do mundo em ataque ao solo... Frutos do empenho do nosso presidente, enquanto o PT saqueava nosso dinheiro, Bolsonaro resgata gratuitamente reforços para nossas Forças Armadas.... pic.twitter.com/Lszu3uc1y5",fake,2019-04-09 17:18,0,2,https://twitter.com/ELIASDE24188580/status/1115710632291110915
